customerID,SeniorCitizen,tenure,Contract,MonthlyCharges,TotalCharges,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1399-UBQIU,-0.44047699244535515,-0.8750552188668873,-0.8303371920781404,0.1495927879310094,-0.6967159274030931,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
1813-JLKWR,-0.44047699244535515,1.2851272357276322,0.3684695991167237,-1.4982837104082671,-0.4210480120315543,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
0336-PIKEI,2.2699427831539776,1.6111925118928425,1.5672763903115878,0.31753983771129934,1.3555619467234248,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False
7322-OCWHC,2.2699427831539776,1.6111925118928425,1.5672763903115878,0.9377799324444476,1.9623050858891933,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False
9537-VHDTA,-0.44047699244535515,-1.2826368140734004,-0.8303371920781404,-0.4540188860318131,-0.9885645428040472,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
4957-TIALW,-0.44047699244535515,-0.7120225807842822,0.3684695991167237,0.024879632153566672,-0.5652615363046375,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False
2054-PJOCK,-0.44047699244535515,1.122094597645027,0.3684695991167237,0.5220694131863051,1.128767250813176,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False
9150-HEPMB,-0.44047699244535515,0.9590619595624216,0.3684695991167237,-0.40413362372083605,0.32200593570398095,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
9030-QGZNL,-0.44047699244535515,-0.9973296974288413,1.5672763903115878,-1.463364026790583,-0.9398016964671053,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
6204-IEUXJ,-0.44047699244535515,-1.201120495032098,-0.8303371920781404,0.5071038344930119,-0.9151222658628948,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False
3126-WQMGH,-0.44047699244535515,0.6737548429178625,-0.8303371920781404,-0.42242488656819444,0.1295372814659568,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
4529-CKBCL,-0.44047699244535515,-1.2418786545527492,-0.8303371920781404,0.5104295186470773,-0.9466889794264197,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
2506-CLAKW,-0.44047699244535515,-1.0788460164701439,-0.8303371920781404,1.10738982430177,-0.7606440410254486,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False
7176-WRTNX,-0.44047699244535515,1.5296761928515399,1.5672763903115878,1.6661047621847134,2.393290061843223,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
1583-IHQZE,-0.44047699244535515,-0.834297059346236,-0.8303371920781404,1.5995910791034105,-0.39981222290700114,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True
5732-IKGQH,2.2699427831539776,0.7960293214798164,0.3684695991167237,1.3169079260078735,1.4087617926591558,False,True,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
9239-GZHZE,-0.44047699244535515,1.6111925118928425,1.5672763903115878,1.6228708681818667,2.575604388641232,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
7205-BAIAD,-0.44047699244535515,0.30693140723200063,1.5672763903115878,-1.4716782371757458,-0.6459222155781483,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False
0151-ONTOV,-0.44047699244535515,-1.2826368140734004,-0.8303371920781404,0.20114089231901944,-0.9798671406054255,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
4140-MUHUG,2.2699427831539776,-1.201120495032098,-0.8303371920781404,0.7315875148924088,-0.9136211913717622,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
0093-EXYQL,2.2699427831539776,0.30693140723200063,-0.8303371920781404,0.8878946701334705,0.6106978797485825,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
8064-RAVOH,-0.44047699244535515,-1.2826368140734004,-0.8303371920781404,-0.49891562211169255,-0.9891605576755262,False,True,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
0219-QAERP,-0.44047699244535515,-0.10065018797451245,0.3684695991167237,-1.4982837104082671,-0.7565823100494425,False,True,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
0320-JDNQG,-0.44047699244535515,-0.38595730461907163,-0.8303371920781404,1.163926454920877,0.01808250049935702,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
7180-PISOG,-0.44047699244535515,-1.2826368140734004,-0.8303371920781404,0.32086552186536427,-0.9782777676148144,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
9168-INPSZ,2.2699427831539776,0.4699640453146059,-0.8303371920781404,1.3069308735456784,0.9736267872296417,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False
3571-RFHAR,-0.44047699244535515,1.3258853952482834,-0.8303371920781404,1.4732150812489353,2.053318764226545,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
0015-UOCOJ,2.2699427831539776,-1.0380878569494927,-0.8303371920781404,-0.5537894106537673,-0.8609069871831624,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
5334-AFQJB,2.2699427831539776,1.6111925118928425,1.5672763903115878,-1.3220224502428146,-0.22094153758864923,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
2754-SDJRD,2.2699427831539776,-0.9973296974288413,-0.8303371920781404,1.1739035073830728,-0.6100509501650517,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
9578-VRMNM,-0.44047699244535515,-0.6712644212636308,-0.8303371920781404,0.0115768955373064,-0.5505377615166157,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False
1587-FKLZB,2.2699427831539776,1.3666435547689346,-0.8303371920781404,1.1522865603816492,2.0007590824120327,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False
6140-QNRQQ,-0.44047699244535515,-1.2826368140734004,-0.8303371920781404,0.22275783932044257,-0.9795801704821206,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
8963-JLGJT,-0.44047699244535515,-1.201120495032098,-0.8303371920781404,-0.2977117307907517,-0.9416118157064123,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
4307-KTUMW,-0.44047699244535515,0.8367874810004677,-0.8303371920781404,0.9660482477540016,1.209185109213121,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False
1465-LNTLJ,2.2699427831539776,-0.9973296974288413,-0.8303371920781404,-0.015028577695214622,-0.7543527729376133,False,True,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False
5440-FLBQG,2.2699427831539776,1.4889180333308887,1.5672763903115878,1.4482724500934467,2.2197614357433135,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
2135-DQWAQ,-0.44047699244535515,-1.1196041759907953,-0.8303371920781404,0.6800394105043992,-0.8255434381420664,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True
